name,unit,date,value,desc,doc
DK.SPI.INDEX.PIL4,20,2020-01-01,79.6166666666667,Statistical Performance Indicators (SPI) Pillar 4
DK.SPI.INDEX.PIL4,20,2019-01-01,77.6916666666667,Statistical Performance Indicators (SPI) Pillar 4
DK.SPI.INDEX.PIL4,20,2018-01-01,75.9916666666667,Statistical Performance Indicators (SPI) Pillar 4
DK.SPI.INDEX.PIL4,20,2017-01-01,72.1666666666667,Statistical Performance Indicators (SPI) Pillar 4
DK.SPI.INDEX.PIL4,20,2016-01-01,72.0666666666667,Statistical Performance Indicators (SPI) Pillar 4
DK.SPI.INDEX.PIL5,20,2023-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.SPI.INDEX.PIL5,20,2022-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.SPI.INDEX.PIL5,20,2021-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.SPI.INDEX.PIL5,20,2020-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.SPI.INDEX.PIL5,20,2019-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.SPI.INDEX.PIL5,20,2018-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.SPI.INDEX.PIL5,20,2017-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.SPI.INDEX.PIL5,20,2016-01-01,100,Statistical Performance Indicators (SPI) Pillar 5
DK.NY.GDP.PCAP.KD.ZG,20,2024-01-01,2.95776259160623,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2023-01-01,-0.138322294600371,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2022-01-01,-0.344058639271637,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2021-01-01,6.03966577353796,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2020-01-01,-2.06613837683189,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2019-01-01,1.34779245340653,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2018-01-01,1.35619600199787,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2017-01-01,2.39559065097636,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2016-01-01,2.27180151789635,GDP per capita growth (annual %)
DK.NY.GDP.PCAP.KD.ZG,20,2015-01-01,1.38566632188861,GDP per capita growth (annual %)
DK.FP.CPI.TOTL,20,2024-01-01,127.292206053031,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2023-01-01,125.569145611999,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2022-01-01,121.551647174359,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2021-01-01,112.864922774752,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2020-01-01,110.811534684403,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2019-01-01,110.347290420498,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2018-01-01,109.517007410052,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2017-01-01,108.633157753772,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2016-01-01,107.401124899562,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL,20,2015-01-01,107.133291670386,Consumer price index (2010 = 100)
DK.FP.CPI.TOTL.ZG,20,2024-01-01,1.37220049768925,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2023-01-01,3.30517811237605,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2022-01-01,7.69656699889259,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2021-01-01,1.85304543989689,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2020-01-01,0.420711974110024,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2019-01-01,0.75813157251162,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2018-01-01,0.813609467455631,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2017-01-01,1.14713216957601,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2016-01-01,0.250000000000031,"Inflation, consumer prices (annual %)"
DK.FP.CPI.TOTL.ZG,20,2015-01-01,0.452034153691574,"Inflation, consumer prices (annual %)"
UG.IQ.SPI.OVRL,20,2024-01-01,68.6995833333333,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2023-01-01,66.6275,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2022-01-01,65.25875,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2021-01-01,72.4933333333333,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2020-01-01,68.6954166666667,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2019-01-01,67.7375,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2018-01-01,65.8483333333333,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2017-01-01,67.79,Statistical Performance Indicators (SPI) Overall score
UG.IQ.SPI.OVRL,20,2016-01-01,63.9345833333333,Statistical Performance Indicators (SPI) Overall score
UG.SPI.INDEX.PIL1,20,2023-01-01,100,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2022-01-01,100,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2021-01-01,100,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2020-01-01,100,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2019-01-01,100,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2018-01-01,90,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2017-01-01,100,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2016-01-01,90,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL1,20,2015-01-01,60,Statistical Performance Indicators (SPI) Pillar 1
UG.SPI.INDEX.PIL2,20,2023-01-01,65.7666666666667,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL2,20,2022-01-01,65.7666666666667,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL2,20,2021-01-01,66.6333333333333,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL2,20,2020-01-01,66.6333333333333,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL2,20,2019-01-01,64.2,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL2,20,2018-01-01,64.2,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL2,20,2017-01-01,65.1333333333333,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL2,20,2016-01-01,45.5,Statistical Performance Indicators (SPI) Pillar 2
UG.SPI.INDEX.PIL3,20,2023-01-01,78.9125,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2022-01-01,77.06875,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2021-01-01,81.55,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2020-01-01,80.89375,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2019-01-01,74.7875,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2018-01-01,77.825,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2017-01-01,78.25,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2016-01-01,70.93125,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL3,20,2015-01-01,63.84375,Statistical Performance Indicators (SPI) Pillar 3
UG.SPI.INDEX.PIL4,20,2023-01-01,40.1083333333333,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2022-01-01,40.1083333333333,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2021-01-01,39.2833333333333,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2020-01-01,35.1166666666667,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2019-01-01,33.8666666666667,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2018-01-01,38.0333333333333,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2017-01-01,36.4333333333333,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2016-01-01,43.225,Statistical Performance Indicators (SPI) Pillar 4
UG.SPI.INDEX.PIL4,20,2015-01-01,46.2,Statistical Performance Indicators (SPI) Pillar 4
